id,entity_type,name,description,official_url,repository_url,manufacturer,robot_type,physical_form,capabilities,payload,mobility,weight,operating_system,open_source,commercial_status,source_name,source_url,website_status,logo_status,quality_score,updated_at
robot:darshmenon/rl-bipedal-walking,robot,rl-bipedal-walking,"Reinforcement learning (PPO) and whole-body control for humanoid bipedal locomotion, with MuJoCo/Isaac Gym training, QP-based balance and push-recovery, and ROS 2 sim-to-real deployment on Unitree H1 and XBot-L.",,https://github.com/darshmenon/rl-bipedal-walking,darshmenon,Humanoid Robot,Bipedal Humanoid,bipedal_locomotion,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Ahumanoid-robot+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.880514+00:00
robot:zoreanuj/zero-shot-motion-tracking,robot,Zero-Shot-Motion-Tracking,"Text-to-Physics for Unitree G1: type a motion description, get a physics-simulated humanoid performing it. Zero-shot via Kimodo + ProtoMotions GTP + MuJoCo.",,https://github.com/zoreanuj/zero-shot-motion-tracking,ZoreAnuj,Humanoid Robot,Bipedal Humanoid,,,,,ROS / Linux,True,Commercial Product,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Ahumanoid-robot+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.880514+00:00
robot:rsamf/asimov-rgmt,robot,asimov-rgmt,Robust and Generalized Motion Tracking (RGMT) for the Asimov v1 humanoid. PPO on Newton physics.,https://huggingface.co/rsamf/asimov-rgmt-medium,https://github.com/rsamf/asimov-rgmt,rsamf,Humanoid Robot,Bipedal Humanoid,,,,,ROS / Linux,True,Commercial Product,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Ahumanoid-robot+stars%3A%3E1,ACCESSIBLE_UNVERIFIED,UNVERIFIED,0.9,2026-09-17T12:17:56.881025+00:00
robot:holypong/merimujoco,robot,merimujoco,MuJoCo physics simulation for Meridian humanoid robot — Sim2Real / Real2Sim via meridis at 100 Hz,,https://github.com/holypong/merimujoco,holypong,Humanoid Robot,Bipedal Humanoid,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Ahumanoid-robot+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.881025+00:00
robot:alexbuildstech/nova,robot,nova,Open Source AI Robot Software for InMoov | LLM + Computer Vision + Voice Interaction | Python | Radxa | NVIDIA Jetson | Raspberry Pi,,https://github.com/alexbuildstech/nova,alexbuildstech,Humanoid Robot,Bipedal Humanoid,,,,,ROS / Linux,True,Commercial Product,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Ahumanoid-robot+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.881025+00:00
robot:daxiaozhizhiwu/pbd-ag,robot,PBD-AG,"PBD-AG: Persistent Baseline-Delta Active Graphs for long-horizon service robots, with G1 relocalization, safe navigation, fine inspection, 6D pose twins, VLA and Agent integration.",,https://github.com/daxiaozhizhiwu/pbd-ag,daxiaozhizhiwu,Humanoid Robot,Bipedal Humanoid,autonomous_navigation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Ahumanoid-robot+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:thaiquangnguyen/humanoid,robot,humanoid,Bach Khoa Robotics and Automation - BKBOT Humanoid 2019,https://facebook.com/BKRACLUB/photos/a.745491135846163/865609660500976?type=3,https://github.com/thaiquangnguyen/humanoid,thaiquangnguyen,Humanoid Robot,Bipedal Humanoid,,,,,ROS / Linux,True,Commercial Product,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Ahumanoid-robot+stars%3A%3E1,ACCESSIBLE_UNVERIFIED,UNVERIFIED,0.9,2026-09-17T12:17:56.881025+00:00
robot:pradumn203/footstep-planning-of-humanoid-robot-in-ros-environment-using-generative-adversarial-networks-gans,robot,Footstep-planning-of-humanoid-robot-in-ROS-environment-using-Generative-Adversarial-Networks-GANs,"This repository is the TensorFlow implementation of my paper titled ""Footstep planning of humanoid robot in ROS environment using Generative Adversarial Networks (GANs) deep learning""",,https://github.com/pradumn203/footstep-planning-of-humanoid-robot-in-ros-environment-using-generative-adversarial-networks-gans,pradumn203,Humanoid Robot,Bipedal Humanoid,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Ahumanoid-robot+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.881025+00:00
robot:ershui2500/unirobogui,robot,UniRoboGui,"Open-source Unitree G1 Web GUI & SDK2 dashboard for telemetry, robot control, SLAM/navigation, Mid-360 point clouds, D435i, 29DoF joint debugging, ASR/TTS and LLM.",,https://github.com/ershui2500/unirobogui,ershui2500,Humanoid Robot,Bipedal Humanoid,autonomous_navigation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Ahumanoid-robot+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:tuncismail/pepper-robot-ros2-gazebo-simulation,robot,pepper-robot-ros2-gazebo-simulation,"The first and only open-source SoftBank Pepper robot simulation for ROS 2 Humble & Gazebo Classic 11. Full joint control, Nav2 navigation, realistic sensors, and Docker-based browser GUI.",,https://github.com/tuncismail/pepper-robot-ros2-gazebo-simulation,tuncismail,Humanoid Robot,Bipedal Humanoid,autonomous_navigation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Ahumanoid-robot+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:lara-unb/unbeatables,robot,UnBeatables,,https://lara-unb.github.io/UnBeatables,https://github.com/lara-unb/unbeatables,lara-unb,Humanoid Robot,Bipedal Humanoid,,,,,ROS / Linux,True,Commercial Product,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Ahumanoid-robot+stars%3A%3E1,ACCESSIBLE_UNVERIFIED,UNVERIFIED,0.7,2026-09-17T12:17:56.881025+00:00
robot:xprogramer/kheirobot_v2,robot,Kheirobot_v2,"The program of the new homemade 8 DOFs biped robot. It is based on Arduino Uno and 8 servos, as well as is controlled via the nRF24L01+ radio module.",,https://github.com/xprogramer/kheirobot_v2,xprogramer,Humanoid Robot,Bipedal Humanoid,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Ahumanoid-robot+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.881025+00:00
robot:amirivojdan/humanoidsoccerrobot,robot,HumanoidSoccerRobot,A modular software framework for humanoid soccer robot research & development,,https://github.com/amirivojdan/humanoidsoccerrobot,amirivojdan,Humanoid Robot,Bipedal Humanoid,bipedal_locomotion,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Ahumanoid-robot+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:y-modify/yamax,robot,YamaX,A humanoid made for our research about the automation of walk,https://y-modify.org/yamax,https://github.com/y-modify/yamax,Y-modify,Humanoid Robot,Bipedal Humanoid,bipedal_locomotion,,,,ROS / Linux,True,Commercial Product,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Ahumanoid-robot+stars%3A%3E1,ACCESSIBLE_UNVERIFIED,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:miaodx/robowbc,robot,robowbc,"Linux-first embedded runtime for humanoid whole-body-control (WBC) policy inference. One contract, multiple backends — Python SDK with a Rust core, ONNX and PyO3.",,https://github.com/miaodx/robowbc,MiaoDX,Humanoid Robot,Bipedal Humanoid,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Ahumanoid-robot+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.881025+00:00
robot:nsmoly/bioloidcontroller,robot,BioloidController,API for controlling Bioloid dynamixel servos from PC via CM-5 controller,,https://github.com/nsmoly/bioloidcontroller,nsmoly,Humanoid Robot,Bipedal Humanoid,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Ahumanoid-robot+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.881025+00:00
robot:mr-rsa369/wholebodyvla,robot,WholebodyVLA,🚀 Control humanoid loco-manipulation seamlessly using a unified Vision-Language-Action framework for advanced manipulation tasks in larger spaces.,https://mr-rsa369.github.io,https://github.com/mr-rsa369/wholebodyvla,mr-RSA369,Humanoid Robot,Bipedal Humanoid,manipulation,,,,ROS / Linux,True,Commercial Product,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Ahumanoid-robot+stars%3A%3E1,ACCESSIBLE_UNVERIFIED,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:unlimited-research-cooperative/android-hasel,robot,Android-HASEL,"Perfectly realistic android, down to the last detail. Uses HASEL actuators as biomimetic musculature, internal AI for physical, and external AI for conversational",https://discord.gg/bKpF32REAj,https://github.com/unlimited-research-cooperative/android-hasel,Unlimited-Research-Cooperative,Humanoid Robot,Bipedal Humanoid,,,,,ROS / Linux,True,Commercial Product,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Ahumanoid-robot+stars%3A%3E1,ACCESSIBLE_UNVERIFIED,UNVERIFIED,0.9,2026-09-17T12:17:56.881025+00:00
robot:dfki-ric-underactuated-lab/dfki-quad,robot,dfki-quad,"This repo contains the quadruped controller used at DFKI's underactuated lab. It mainly contains a simulation, dynamic walking controller using MPC, WBC and different Gait Sequencers and hardware drivers to be used with different quadrupeds.",,https://github.com/dfki-ric-underactuated-lab/dfki-quad,dfki-ric-underactuated-lab,Quadruped Robot,Quadrupedal,"bipedal_locomotion, quadrupedal_locomotion",,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Aquadruped+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:ger01d/kinematic-model-opencat,robot,kinematic-model-opencat,Inverse kinematic model of quadruped OpenCat robots - Nybble and Bittle.,,https://github.com/ger01d/kinematic-model-opencat,ger01d,Quadruped Robot,Quadrupedal,quadrupedal_locomotion,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Aquadruped+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:ger01d/opencat-gym,robot,opencat-gym,Gym reinforcement learning environment for OpenCat robots.,,https://github.com/ger01d/opencat-gym,ger01d,Quadruped Robot,Quadrupedal,quadrupedal_locomotion,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Aquadruped+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:sayantani-bhattacharya/multi-hetero-agent-exploration-on-unitreegos,robot,Multi-Hetero-Agent-Exploration-on-UnitreeGOs,A Fleet of Unitree GOs (GO1 and GO2) capable of Heterogeneous Collaborative Exploration.  ,https://sayantani-bhattacharya.github.io/posts/quadruped-fleet,https://github.com/sayantani-bhattacharya/multi-hetero-agent-exploration-on-unitreegos,Sayantani-Bhattacharya,Quadruped Robot,Quadrupedal,"quadrupedal_locomotion, autonomous_navigation",,,,ROS / Linux,True,Commercial Product,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Aquadruped+stars%3A%3E1,ACCESSIBLE_UNVERIFIED,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:austinowens/robodog,robot,robodog,Robotic quadruped project.,,https://github.com/austinowens/robodog,AustinOwens,Quadruped Robot,Quadrupedal,quadrupedal_locomotion,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Aquadruped+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:bitsrobocon/quadruped-diploid,robot,Quadruped-DIPLOID,Developing a four-legged Quadruped robot 'DIPLOID' with stable walking by reinforced learning on bezier gait and terrain awareness using SLAM technique as a part of long-term project undertaken by Team Robocon. (2019-present),https://bitsrobocon.github.io,https://github.com/bitsrobocon/quadruped-diploid,BitsRobocon,Quadruped Robot,Quadrupedal,"bipedal_locomotion, quadrupedal_locomotion, autonomous_navigation",,,,ROS / Linux,True,Commercial Product,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Aquadruped+stars%3A%3E1,ACCESSIBLE_UNVERIFIED,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:asig-x/jeplo,robot,JEPLO,First JEPA-based learning framework for mapping-free LiDAR-based perceptive locomotion,https://asig-x.github.io/jeplo_web,https://github.com/asig-x/jeplo,ASIG-X,Quadruped Robot,Quadrupedal,quadrupedal_locomotion,,,,ROS / Linux,True,Commercial Product,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Aquadruped+stars%3A%3E1,ACCESSIBLE_UNVERIFIED,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:grassjelly/cheetah-algorithms,robot,cheetah-algorithms,MIT Cheetah I algorithms in Jupyter Notebook,,https://github.com/grassjelly/cheetah-algorithms,grassjelly,Quadruped Robot,Quadrupedal,"bipedal_locomotion, quadrupedal_locomotion",,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Aquadruped+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:nicrusso7/robot-gym,robot,robot-gym,RL applied to robotics.,,https://github.com/nicrusso7/robot-gym,nicrusso7,Quadruped Robot,Quadrupedal,quadrupedal_locomotion,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Aquadruped+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:pietrodardano/rl_dog,robot,RL_Dog,"RL for Walk and Stop for quadruped legged robot (AlienGo - Unitree) + Examples. PPO (SKRL), DDPG (SKRL, SB3), TD3 (SB3).",,https://github.com/pietrodardano/rl_dog,pietrodardano,Quadruped Robot,Quadrupedal,"bipedal_locomotion, quadrupedal_locomotion",,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Aquadruped+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:alexyskoutnev/quadruped-trajectory-optimization-stack,robot,Quadruped-Trajectory-Optimization-Stack,Quadruped Trajectory Optimization Stack (QTOS) is an optimization framework for legged locomotion that autonomously generates full-body trajectory plans across challenging terrains.,https://alexyskoutnev.github.io/Quadruped-Trajectory-Optimization-Stack,https://github.com/alexyskoutnev/quadruped-trajectory-optimization-stack,Alexyskoutnev,Quadruped Robot,Quadrupedal,"bipedal_locomotion, quadrupedal_locomotion",,,,ROS / Linux,True,Commercial Product,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Aquadruped+stars%3A%3E1,ACCESSIBLE_UNVERIFIED,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:iit-dlslab/trash-collection-isaaclab,robot,trash-collection-isaaclab,An IsaacLab extension by DLS for performing trash collection with legged robots,,https://github.com/iit-dlslab/trash-collection-isaaclab,iit-DLSLab,Quadruped Robot,Quadrupedal,"quadrupedal_locomotion, manipulation",,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Aquadruped+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:francescovezzi/quadruped-springs,robot,quadruped-springs,Gym environment pybullet based for simulating a quadruped (optionally) PEA equipped.,,https://github.com/francescovezzi/quadruped-springs,francescovezzi,Quadruped Robot,Quadrupedal,quadrupedal_locomotion,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Aquadruped+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:chengruiz/quadrupedrl,robot,QuadrupedRL,Agile Quadruped Locomotion RL based on bullet ,,https://github.com/chengruiz/quadrupedrl,chengruiz,Quadruped Robot,Quadrupedal,quadrupedal_locomotion,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Aquadruped+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:derek-th-wang/hybrid_gait,robot,hybrid_gait,RL training for quadruped robot(mit minicheetah) various gaits in different velocity based on MPC controller.,,https://github.com/derek-th-wang/hybrid_gait,Derek-TH-Wang,Quadruped Robot,Quadrupedal,"bipedal_locomotion, quadrupedal_locomotion",,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Aquadruped+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:hitszwang/mini-cheetah-gazebo-urdf,robot,mini-cheetah-gazebo-urdf,,,https://github.com/hitszwang/mini-cheetah-gazebo-urdf,HitSZwang,Quadruped Robot,Quadrupedal,quadrupedal_locomotion,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Aquadruped+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.8,2026-09-17T12:17:56.881025+00:00
robot:mpmumau/peabot-library,robot,Peabot-Library,Peabot: quadruped robot library for Raspberry Pi,,https://github.com/mpmumau/peabot-library,mpmumau,Quadruped Robot,Quadrupedal,quadrupedal_locomotion,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Aquadruped+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:miguelasd688/quadruped-dog-like-robot,robot,Quadruped-dog-like-robot,DIY project of a quadruped robot as a exercise for programming.,,https://github.com/miguelasd688/quadruped-dog-like-robot,miguelasd688,Quadruped Robot,Quadrupedal,quadrupedal_locomotion,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Aquadruped+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:magnusoy/sparkie,robot,Sparkie,"Sparkie, Autonomous inspections for process industry by a quadruped robot with use of neural networks",,https://github.com/magnusoy/sparkie,magnusoy,Quadruped Robot,Quadrupedal,quadrupedal_locomotion,,,,ROS / Linux,True,Commercial Product,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Aquadruped+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
